fraction,n_keep,seed,lift,routing,mean_delta_top1,mean_delta_best5,pct_top1_changed,coverage_global,coverage_class,coverage_team,coverage_intersection
0.02,17,1004,laplace_eb,M5_backoff2,-0.04938774538988417,-0.05494709621215689,0.42946708463949845,0.9289341692789969,0.5496238244514106,0.3028526645768025,0.17047021943573668
0.02,17,1005,laplace,M1_global,-0.08461781536290264,-0.06413091854615645,0.5642633228840125,0.9225705329153605,0.48805642633228846,0.42231974921630094,0.23144200626959247
0.02,17,1005,laplace,M2_team,0.003509837071350002,-0.00696914734137843,0.26959247648902823,0.9225705329153605,0.48805642633228846,0.42231974921630094,0.23144200626959247
0.02,17,1005,laplace,M4_intersection,0.01560278970246031,0.00647233814281356,0.12225705329153605,0.9225705329153605,0.48805642633228846,0.42231974921630094,0.23144200626959247
0.02,17,1005,laplace,M5_backoff2,-0.042564803378241936,-0.05608199457389808,0.45454545454545453,0.9225705329153605,0.48805642633228846,0.42231974921630094,0.23144200626959247
0.02,17,1005,laplace_eb,M1_global,-0.10449754312447619,-0.07238243422164439,0.6144200626959248,0.9225705329153605,0.48805642633228846,0.42231974921630094,0.23144200626959247
0.02,17,1005,laplace_eb,M2_team,0.011970552145780815,-0.007578611841022408,0.32601880877742945,0.9225705329153605,0.48805642633228846,0.42231974921630094,0.23144200626959247
0.02,17,1005,laplace_eb,M4_intersection,0.026989258580540416,0.00981063444786311,0.1536050156739812,0.9225705329153605,0.48805642633228846,0.42231974921630094,0.23144200626959247
0.02,17,1005,laplace_eb,M5_backoff2,-0.06187496769904716,-0.06176900190993163,0.4608150470219436,0.9225705329153605,0.48805642633228846,0.42231974921630094,0.23144200626959247
0.02,17,1006,laplace,M1_global,-0.055142603943060184,-0.05103795484969609,0.542319749216301,0.795141065830721,0.5158307210031349,0.43184952978056435,0.29385579937304074
0.02,17,1006,laplace,M2_team,0.0001858471422733558,-0.008601720149987918,0.20376175548589343,0.795141065830721,0.5158307210031349,0.43184952978056435,0.29385579937304074
0.02,17,1006,laplace,M4_intersection,0.00834259474912781,0.00210586134169169,0.14420062695924765,0.795141065830721,0.5158307210031349,0.43184952978056435,0.29385579937304074
0.02,17,1006,laplace,M5_backoff2,-0.0476608927066797,-0.05587941823895075,0.4482758620689655,0.795141065830721,0.5158307210031349,0.43184952978056435,0.29385579937304074
0.02,17,1006,laplace_eb,M1_global,-0.074333646232525,-0.07125231476506469,0.5956112852664577,0.795141065830721,0.5158307210031349,0.43184952978056435,0.29385579937304074
0.02,17,1006,laplace_eb,M2_team,0.002160969584432889,-0.013508575743642347,0.26959247648902823,0.795141065830721,0.5158307210031349,0.43184952978056435,0.29385579937304074
0.02,17,1006,laplace_eb,M4_intersection,0.017395844385261445,0.003588606571329051,0.1974921630094044,0.795141065830721,0.5158307210031349,0.43184952978056435,0.29385579937304074
0.02,17,1006,laplace_eb,M5_backoff2,-0.06341234720706192,-0.0702185562598668,0.47335423197492166,0.795141065830721,0.5158307210031349,0.43184952978056435,0.29385579937304074
0.02,17,1007,laplace,M1_global,-0.07594916664741257,-0.05622761185079533,0.5141065830721003,0.8574294670846394,0.46141065830721,0.3959561128526646,0.2455485893416928
0.02,17,1007,laplace,M2_team,-0.0011567213225140466,-0.00391598354125845,0.18495297805642633,0.8574294670846394,0.46141065830721,0.3959561128526646,0.2455485893416928
0.02,17,1007,laplace,M4_intersection,0.005250042789034709,0.002663530339267934,0.11912225705329153,0.8574294670846394,0.46141065830721,0.3959561128526646,0.2455485893416928
0.02,17,1007,laplace,M5_backoff2,-0.034668572305418484,-0.024796456191980728,0.4231974921630094,0.8574294670846394,0.46141065830721,0.3959561128526646,0.2455485893416928
0.02,17,1007,laplace_eb,M1_global,-0.07680938168659479,-0.08100676639326687,0.49216300940438873,0.8574294670846394,0.46141065830721,0.3959561128526646,0.2455485893416928
0.02,17,1007,laplace_eb,M2_team,-0.002376459760819109,-0.011185351070191793,0.2445141065830721,0.8574294670846394,0.46141065830721,0.3959561128526646,0.2455485893416928
0.02,17,1007,laplace_eb,M4_intersection,0.012242025260734708,0.0039029495095758227,0.14106583072100312,0.8574294670846394,0.46141065830721,0.3959561128526646,0.2455485893416928
0.02,17,1007,laplace_eb,M5_backoff2,-0.07125871301538145,-0.07188468281658465,0.46394984326018807,0.8574294670846394,0.46141065830721,0.3959561128526646,0.2455485893416928
0.02,17,1008,laplace,M1_global,-0.06613421261450714,-0.03226295085536275,0.5924764890282131,0.9607210031347964,0.5221316614420063,0.4670219435736678,0.3015673981191222
