fraction,n_keep,seed,lift,routing,mean_delta_top1,mean_delta_best5,pct_top1_changed,coverage_global,coverage_class,coverage_team,coverage_intersection
0.02,17,1004,laplace_eb,M2_team,-0.01354513243775009,-0.011173957941300444,0.22884012539184953,0.9289341692789969,0.5496238244514106,0.3028526645768025,0.17047021943573668
0.02,17,1004,laplace_eb,M4_intersection,0.006387796194575797,0.0003543249491987557,0.12539184952978055,0.9289341692789969,0.5496238244514106,0.3028526645768025,0.17047021943573668
0.02,17,1004,laplace_eb,M5_backoff2,-0.05954944311428033,-0.052360216511828025,0.4106583072100313,0.9289341692789969,0.5496238244514106,0.3028526645768025,0.17047021943573668
0.02,17,1005,laplace,M1_global,-0.0822959005318839,-0.0714515941363517,0.5078369905956113,0.9225705329153605,0.48805642633228846,0.42231974921630094,0.23144200626959247
0.02,17,1005,laplace,M2_team,-0.002381267709231302,-0.008861708697106771,0.23197492163009403,0.9225705329153605,0.48805642633228846,0.42231974921630094,0.23144200626959247
0.02,17,1005,laplace,M4_intersection,-0.0007539138338035177,-0.00019103139171779715,0.09717868338557993,0.9225705329153605,0.48805642633228846,0.42231974921630094,0.23144200626959247
0.02,17,1005,laplace,M5_backoff2,-0.07604997156649174,-0.06388367208006987,0.4482758620689655,0.9225705329153605,0.48805642633228846,0.42231974921630094,0.23144200626959247
0.02,17,1005,laplace_eb,M1_global,-0.09510199607679837,-0.056013386217778,0.5203761755485894,0.9225705329153605,0.48805642633228846,0.42231974921630094,0.23144200626959247
0.02,17,1005,laplace_eb,M2_team,-0.0060872729972799,-0.009800973730774883,0.27586206896551724,0.9225705329153605,0.48805642633228846,0.42231974921630094,0.23144200626959247
0.02,17,1005,laplace_eb,M4_intersection,0.006600870152345646,0.0012776994593091146,0.13166144200626959,0.9225705329153605,0.48805642633228846,0.42231974921630094,0.23144200626959247
0.02,17,1005,laplace_eb,M5_backoff2,-0.07430046963794477,-0.06514163684321796,0.45454545454545453,0.9225705329153605,0.48805642633228846,0.42231974921630094,0.23144200626959247
0.02,17,1006,laplace,M1_global,-0.04817893321050746,-0.038029630309362024,0.4890282131661442,0.795141065830721,0.5158307210031349,0.43184952978056435,0.29385579937304074
0.02,17,1006,laplace,M2_team,-0.0470472876461322,-0.03755347089707665,0.25705329153605017,0.795141065830721,0.5158307210031349,0.43184952978056435,0.29385579937304074
0.02,17,1006,laplace,M4_intersection,-0.03844054290867151,-0.028885365279864367,0.20689655172413793,0.795141065830721,0.5158307210031349,0.43184952978056435,0.29385579937304074
0.02,17,1006,laplace,M5_backoff2,-0.045761295036649254,-0.03218291685872691,0.4043887147335423,0.795141065830721,0.5158307210031349,0.43184952978056435,0.29385579937304074
0.02,17,1006,laplace_eb,M1_global,-0.0508705223428792,-0.04333300444773372,0.48589341692789967,0.795141065830721,0.5158307210031349,0.43184952978056435,0.29385579937304074
0.02,17,1006,laplace_eb,M2_team,-0.05711999073110778,-0.051610619203424,0.29780564263322884,0.795141065830721,0.5158307210031349,0.43184952978056435,0.29385579937304074
0.02,17,1006,laplace_eb,M4_intersection,-0.04422267524052563,-0.03367657235423599,0.23510971786833856,0.795141065830721,0.5158307210031349,0.43184952978056435,0.29385579937304074
0.02,17,1006,laplace_eb,M5_backoff2,-0.04982982106436756,-0.03854569344311299,0.41379310344827586,0.795141065830721,0.5158307210031349,0.43184952978056435,0.29385579937304074
0.02,17,1007,laplace,M1_global,-0.07135170482122412,-0.06513790211707447,0.5141065830721003,0.8574294670846394,0.46141065830721,0.3959561128526646,0.2455485893416928
0.02,17,1007,laplace,M2_team,-0.004872383065171376,-0.005986955285446023,0.1755485893416928,0.8574294670846394,0.46141065830721,0.3959561128526646,0.2455485893416928
0.02,17,1007,laplace,M4_intersection,-0.0008868169635067166,0.001855690277482275,0.11912225705329153,0.8574294670846394,0.46141065830721,0.3959561128526646,0.2455485893416928
0.02,17,1007,laplace,M5_backoff2,-0.01567731588658494,-0.011278954419222746,0.40752351097178685,0.8574294670846394,0.46141065830721,0.3959561128526646,0.2455485893416928
0.02,17,1007,laplace_eb,M1_global,-0.07412105300069603,-0.07064353672314587,0.5203761755485894,0.8574294670846394,0.46141065830721,0.3959561128526646,0.2455485893416928
0.02,17,1007,laplace_eb,M2_team,-0.015969286471325027,-0.007987523994475696,0.21003134796238246,0.8574294670846394,0.46141065830721,0.3959561128526646,0.2455485893416928
0.02,17,1007,laplace_eb,M4_intersection,-0.003492214556398063,0.0014619806717182029,0.13793103448275862,0.8574294670846394,0.46141065830721,0.3959561128526646,0.2455485893416928
0.02,17,1007,laplace_eb,M5_backoff2,-0.04702784104687293,-0.026743195367083653,0.44200626959247646,0.8574294670846394,0.46141065830721,0.3959561128526646,0.2455485893416928
0.02,17,1008,laplace,M1_global,-0.06960807147444602,-0.02644261801878113,0.554858934169279,0.9607210031347964,0.5221316614420063,0.4670219435736678,0.3015673981191222
0.02,17,1008,laplace,M2_team,-0.01051087352829667,-0.0051911140684050075,0.20689655172413793,0.9607210031347964,0.5221316614420063,0.4670219435736678,0.3015673981191222
0.02,17,1008,laplace,M4_intersection,-0.003613949195718317,-0.0011976168820850529,0.11598746081504702,0.9607210031347964,0.5221316614420063,0.4670219435736678,0.3015673981191222
0.02,17,1008,laplace,M5_backoff2,-0.043618160588987945,-0.03461996127258648,0.3949843260188088,0.9607210031347964,0.5221316614420063,0.4670219435736678,0.3015673981191222
0.02,17,1008,laplace_eb,M1_global,-0.05744314610631115,-0.0379617399649934,0.6018808777429467,0.9607210031347964,0.5221316614420063,0.4670219435736678,0.3015673981191222
0.02,17,1008,laplace_eb,M2_team,-0.024352447623182612,-0.0118210894934436,0.2601880877742947,0.9607210031347964,0.5221316614420063,0.4670219435736678,0.3015673981191222
0.02,17,1008,laplace_eb,M4_intersection,-0.006381759822929167,-0.0010060154158493568,0.16614420062695925,0.9607210031347964,0.5221316614420063,0.4670219435736678,0.3015673981191222
0.02,17,1008,laplace_eb,M5_backoff2,-0.05956114617214307,-0.04002548137615467,0.4263322884012539,0.9607210031347964,0.5221316614420063,0.4670219435736678,0.3015673981191222
0.02,17,1009,laplace,M1_global,-0.08328431293508476,-0.033889292596275905,0.5705329153605015,0.8660501567398119,0.5530407523510972,0.3852351097178683,0.25260188087774293
0.02,17,1009,laplace,M2_team,-0.02386399741550224,-0.013736711400429657,0.21316614420062696,0.8660501567398119,0.5530407523510972,0.3852351097178683,0.25260188087774293
0.02,17,1009,laplace,M4_intersection,-0.01852166577940077,-0.005278226069895825,0.14106583072100312,0.8660501567398119,0.5530407523510972,0.3852351097178683,0.25260188087774293
0.02,17,1009,laplace,M5_backoff2,-0.069779150094545,-0.05858251994306391,0.4827586206896552,0.8660501567398119,0.5530407523510972,0.3852351097178683,0.25260188087774293
0.02,17,1009,laplace_eb,M1_global,-0.10207749542351054,-0.07108810700499525,0.5799373040752351,0.8660501567398119,0.5530407523510972,0.3852351097178683,0.25260188087774293
0.02,17,1009,laplace_eb,M2_team,-0.027912006681335384,-0.016873616643460192,0.25705329153605017,0.8660501567398119,0.5530407523510972,0.3852351097178683,0.25260188087774293
0.02,17,1009,laplace_eb,M4_intersection,-0.021690357628287193,-0.017474661613332814,0.18495297805642633,0.8660501567398119,0.5530407523510972,0.3852351097178683,0.25260188087774293
0.02,17,1009,laplace_eb,M5_backoff2,-0.09923111322718355,-0.07083375754307804,0.5172413793103449,0.8660501567398119,0.5530407523510972,0.3852351097178683,0.25260188087774293
